首件确认,15'44'33'' 2017-07-10~15'47'06'' 2017-07-10,00D-00'02'33'',15'47'06'' 2017-07-10
首件确认,13'58'43'' 2017-07-19~13'59'03'' 2017-07-19,00D-00'00'20'',13'59'03'' 2017-07-19
首件确认,14'08'12'' 2017-07-19~14'09'26'' 2017-07-19,00D-00'01'14'',14'09'26'' 2017-07-19
首件确认,14'10'01'' 2017-07-19~14'16'02'' 2017-07-19,00D-00'06'01'',14'16'02'' 2017-07-19
首件确认,14'10'01'' 2017-07-19~14'16'02'' 2017-07-1914'16'18'' 2017-07-19,00D-00'00'00'',14'16'18'' 2017-07-19
首件确认,14'16'20'' 2017-07-19~14'17'01'' 2017-07-19,00D-00'00'41'',14'17'01'' 2017-07-19
首件确认,14'17'31'' 2017-07-19~14'23'31'' 2017-07-19,00D-00'06'00'',14'23'31'' 2017-07-19
首件确认,14'23'49'' 2017-07-19~14'25'10'' 2017-07-19,00D-00'01'21'',14'25'10'' 2017-07-19
首件确认,14'25'30'' 2017-07-19~14'27'38'' 2017-07-19,00D-00'02'08'',14'27'38'' 2017-07-19
首件确认,14'28'04'' 2017-07-19~14'30'47'' 2017-07-19,00D-00'02'43'',14'30'47'' 2017-07-19
首件确认,14'31'19'' 2017-07-19~14'31'48'' 2017-07-19,00D-00'00'29'',14'31'48'' 2017-07-19
首件确认,15'09'01'' 2017-07-19~15'18'30'' 2017-07-19,00D-00'09'29'',15'18'30'' 2017-07-19
首件确认,15'19'16'' 2017-07-19~15'20'25'' 2017-07-19,00D-00'01'09'',15'20'25'' 2017-07-19
首件确认,15'21'27'' 2017-07-19~15'21'41'' 2017-07-19,00D-00'00'14'',15'21'41'' 2017-07-19
首件确认,16'42'17'' 2017-07-19~16'51'34'' 2017-07-19,00D-00'09'17'',16'51'34'' 2017-07-19
其他类异常,16'54'18'' 2017-07-19~17'10'59'' 2017-07-19,00D-00'16'41'',17'10'59'' 2017-07-19
其他类异常,17'12'16'' 2017-07-19~17'32'50'' 2017-07-19,00D-00'20'34'',17'32'50'' 2017-07-19
其他类异常,17'33'06'' 2017-07-19~17'33'31'' 2017-07-19,00D-00'00'25'',17'33'31'' 2017-07-19
其他类异常,17'33'57'' 2017-07-19~17'35'49'' 2017-07-19,00D-00'01'52'',17'35'49'' 2017-07-19
其他类异常,17'36'11'' 2017-07-19~17'44'36'' 2017-07-19,00D-00'08'25'',17'44'36'' 2017-07-19
其他类异常,17'36'11'' 2017-07-19~17'44'36'' 2017-07-1917'48'10'' 2017-07-19,00D-00'11'59'',17'48'10'' 2017-07-19
其他类异常,17'48'35'' 2017-07-19~17'53'40'' 2017-07-19,00D-00'05'05'',17'53'40'' 2017-07-19
其他类异常,17'55'52'' 2017-07-19~17'56'17'' 2017-07-19,00D-00'00'25'',17'56'17'' 2017-07-19
其他类异常,17'57'13'' 2017-07-19~18'02'05'' 2017-07-19,00D-00'04'52'',18'02'05'' 2017-07-19
其他类异常,18'02'31'' 2017-07-19~18'26'33'' 2017-07-19,00D-00'24'02'',18'26'33'' 2017-07-19
其他类异常,18'26'58'' 2017-07-19~18'36'48'' 2017-07-19,00D-00'09'50'',18'36'48'' 2017-07-19
其他类异常,18'37'20'' 2017-07-19~18'37'46'' 2017-07-19,00D-00'00'26'',18'37'46'' 2017-07-19
其他类异常,18'40'01'' 2017-07-19~18'50'31'' 2017-07-19,00D-00'10'30'',18'50'31'' 2017-07-19
其他类异常,18'50'57'' 2017-07-19~19'17'12'' 2017-07-19,00D-00'26'15'',19'17'12'' 2017-07-19
其他类异常,19'17'12'' 2017-07-19~19'18'58'' 2017-07-19,00D-00'01'46'',19'18'58'' 2017-07-19
其他类异常,19'19'25'' 2017-07-19~19'28'25'' 2017-07-19,00D-00'09'00'',19'28'25'' 2017-07-19
其他类异常,19'28'55'' 2017-07-19~19'31'49'' 2017-07-19,00D-00'02'54'',19'31'49'' 2017-07-19
其他类异常,19'32'18'' 2017-07-19~19'34'09'' 2017-07-19,00D-00'01'51'',19'34'09'' 2017-07-19
其他类异常,19'34'14'' 2017-07-19~19'36'48'' 2017-07-19,00D-00'02'34'',19'36'48'' 2017-07-19
其他类异常,19'37'30'' 2017-07-19~19'38'53'' 2017-07-19,00D-00'01'23'',19'38'53'' 2017-07-19
其他类异常,19'39'21'' 2017-07-19~19'41'09'' 2017-07-19,00D-00'01'48'',19'41'09'' 2017-07-19
其他类异常,19'43'21'' 2017-07-19~19'44'34'' 2017-07-19,00D-00'01'13'',19'44'34'' 2017-07-19
其他类异常,19'45'34'' 2017-07-19~19'54'52'' 2017-07-19,00D-00'09'18'',19'54'52'' 2017-07-19
其他类异常,19'55'20'' 2017-07-19~19'57'20'' 2017-07-19,00D-00'02'00'',19'57'20'' 2017-07-19
其他类异常,19'57'47'' 2017-07-19~19'58'52'' 2017-07-19,00D-00'01'05'',19'58'52'' 2017-07-19
其他类异常,19'59'08'' 2017-07-19~20'00'22'' 2017-07-19,00D-00'01'14'',20'00'22'' 2017-07-19
其他类异常,20'03'19'' 2017-07-19~20'03'53'' 2017-07-19,00D-00'00'34'',20'03'53'' 2017-07-19
其他类异常,20'03'19'' 2017-07-19~20'03'53'' 2017-07-1920'04'23'' 2017-07-19,00D-00'00'00'',20'04'23'' 2017-07-19
其他类异常,20'04'32'' 2017-07-19~20'06'20'' 2017-07-19,00D-00'01'48'',20'06'20'' 2017-07-19
其他类异常,10'05'52'' 2017-07-24~10'06'24'' 2017-07-24,00D-00'00'32'',10'06'24'' 2017-07-24
其他类异常,10'06'58'' 2017-07-24~10'09'11'' 2017-07-24,00D-00'02'13'',10'09'11'' 2017-07-24
其他类异常,10'09'44'' 2017-07-24~10'16'10'' 2017-07-24,00D-00'06'26'',10'16'10'' 2017-07-24
其他类异常,10'16'27'' 2017-07-24~10'16'38'' 2017-07-24,00D-00'00'11'',10'16'38'' 2017-07-24
其他类异常,10'17'16'' 2017-07-24~10'17'58'' 2017-07-24,00D-00'00'42'',10'17'58'' 2017-07-24
其他类异常,10'18'55'' 2017-07-24~10'20'23'' 2017-07-24,00D-00'01'28'',10'20'23'' 2017-07-24
其他类异常,10'20'51'' 2017-07-24~10'23'40'' 2017-07-24,00D-00'02'49'',10'23'40'' 2017-07-24
其他类异常,10'23'43'' 2017-07-24~10'24'14'' 2017-07-24,00D-00'00'31'',10'24'14'' 2017-07-24
其他类异常,10'24'41'' 2017-07-24~10'26'22'' 2017-07-24,00D-00'01'41'',10'26'22'' 2017-07-24
其他类异常,10'26'37'' 2017-07-24~10'26'52'' 2017-07-24,00D-00'00'15'',10'26'52'' 2017-07-24
其他类异常,10'27'03'' 2017-07-24~10'27'09'' 2017-07-24,00D-00'00'06'',10'27'09'' 2017-07-24
其他类异常,10'27'56'' 2017-07-24~10'38'47'' 2017-07-24,00D-00'10'51'',10'38'47'' 2017-07-24
其他类异常,10'39'08'' 2017-07-24~10'58'52'' 2017-07-24,00D-00'19'44'',10'58'52'' 2017-07-24
其他类异常,10'59'25'' 2017-07-24~11'01'55'' 2017-07-24,00D-00'02'30'',11'01'55'' 2017-07-24
其他类异常,11'02'26'' 2017-07-24~11'03'25'' 2017-07-24,00D-00'00'59'',11'03'25'' 2017-07-24
其他类异常,11'03'49'' 2017-07-24~11'07'16'' 2017-07-24,00D-00'03'27'',11'07'16'' 2017-07-24
其他类异常,11'07'20'' 2017-07-24~11'08'35'' 2017-07-24,00D-00'01'15'',11'08'35'' 2017-07-24
其他类异常,11'09'07'' 2017-07-24~11'10'41'' 2017-07-24,00D-00'01'34'',11'10'41'' 2017-07-24
其他类异常,11'11'09'' 2017-07-24~11'14'46'' 2017-07-24,00D-00'03'37'',11'14'46'' 2017-07-24
其他类异常,11'15'14'' 2017-07-24~11'17'47'' 2017-07-24,00D-00'02'33'',11'17'47'' 2017-07-24
其他类异常,11'17'59'' 2017-07-24~11'19'13'' 2017-07-24,00D-00'01'14'',11'19'13'' 2017-07-24
其他类异常,11'19'30'' 2017-07-24~11'20'08'' 2017-07-24,00D-00'00'38'',11'20'08'' 2017-07-24
其他类异常,11'21'21'' 2017-07-24~11'21'39'' 2017-07-24,00D-00'00'18'',11'21'39'' 2017-07-24
其他类异常,11'22'43'' 2017-07-24~11'24'34'' 2017-07-24,00D-00'01'51'',11'24'34'' 2017-07-24
其他类异常,11'25'36'' 2017-07-24~11'36'40'' 2017-07-24,00D-00'11'04'',11'36'40'' 2017-07-24
其他类异常,11'25'36'' 2017-07-24~11'36'40'' 2017-07-2411'41'11'' 2017-07-24,00D-00'15'35'',11'41'11'' 2017-07-24
其他类异常,11'42'02'' 2017-07-24~11'43'03'' 2017-07-24,00D-00'01'01'',11'43'03'' 2017-07-24
其他类异常,11'43'49'' 2017-07-24~11'46'04'' 2017-07-24,00D-00'02'15'',11'46'04'' 2017-07-24
其他类异常,11'46'17'' 2017-07-24~11'54'03'' 2017-07-24,00D-00'07'46'',11'54'03'' 2017-07-24
其他类异常,11'54'49'' 2017-07-24~11'55'00'' 2017-07-24,00D-00'00'11'',11'55'00'' 2017-07-24
其他类异常,11'55'07'' 2017-07-24~13'40'16'' 2017-07-24,00D-01'45'09'',13'40'16'' 2017-07-24
其他类异常,13'41'11'' 2017-07-24~13'50'47'' 2017-07-24,00D-00'09'36'',13'50'47'' 2017-07-24
其他类异常,13'51'59'' 2017-07-24~14'00'47'' 2017-07-24,00D-00'08'48'',14'00'47'' 2017-07-24
其他类异常,14'02'04'' 2017-07-24~14'09'22'' 2017-07-24,00D-00'07'18'',14'09'22'' 2017-07-24
其他类异常,14'10'44'' 2017-07-24~14'15'30'' 2017-07-24,00D-00'04'46'',14'15'30'' 2017-07-24
其他类异常,14'16'44'' 2017-07-24~14'17'34'' 2017-07-24,00D-00'00'50'',14'17'34'' 2017-07-24
其他类异常,14'18'24'' 2017-07-24~14'21'42'' 2017-07-24,00D-00'03'18'',14'21'42'' 2017-07-24
其他类异常,14'18'24'' 2017-07-24~14'21'42'' 2017-07-2414'22'45'' 2017-07-24,00D-00'00'14'',14'22'45'' 2017-07-24
其他类异常,14'22'48'' 2017-07-24~14'27'54'' 2017-07-24,00D-00'05'06'',14'27'54'' 2017-07-24
其他类异常,14'28'47'' 2017-07-24~14'48'02'' 2017-07-24,00D-00'19'15'',14'48'02'' 2017-07-24
其他类异常,14'48'34'' 2017-07-24~14'58'05'' 2017-07-24,00D-00'09'31'',14'58'05'' 2017-07-24
首件确认,14'58'36'' 2017-07-24~15'00'36'' 2017-07-24,00D-00'02'00'',15'00'36'' 2017-07-24
首件确认,15'01'03'' 2017-07-24~15'03'45'' 2017-07-24,00D-00'02'42'',15'03'45'' 2017-07-24
首件确认,15'04'11'' 2017-07-24~15'07'07'' 2017-07-24,00D-00'02'56'',15'07'07'' 2017-07-24
首件确认,15'07'34'' 2017-07-24~15'11'57'' 2017-07-24,00D-00'04'23'',15'11'57'' 2017-07-24
其他类异常,15'35'31'' 2017-07-24~15'38'44'' 2017-07-24,00D-00'03'13'',15'38'44'' 2017-07-24
首件确认,15'39'22'' 2017-07-24~15'47'58'' 2017-07-24,00D-00'08'36'',15'47'58'' 2017-07-24
首件确认,15'48'32'' 2017-07-24~15'51'23'' 2017-07-24,00D-00'02'51'',15'51'23'' 2017-07-24
首件确认,15'52'04'' 2017-07-24~15'53'09'' 2017-07-24,00D-00'01'05'',15'53'09'' 2017-07-24
首件确认,15'53'46'' 2017-07-24~15'55'11'' 2017-07-24,00D-00'01'25'',15'55'11'' 2017-07-24
首件确认,15'55'50'' 2017-07-24~15'58'44'' 2017-07-24,00D-00'02'54'',15'58'44'' 2017-07-24
首件确认,15'59'12'' 2017-07-24~15'59'45'' 2017-07-24,00D-00'00'33'',15'59'45'' 2017-07-24
首件确认,16'00'08'' 2017-07-24~16'01'55'' 2017-07-24,00D-00'01'47'',16'01'55'' 2017-07-24
首件确认,16'02'31'' 2017-07-24~16'03'27'' 2017-07-24,00D-00'00'56'',16'03'27'' 2017-07-24
首件确认,16'03'31'' 2017-07-24~16'03'44'' 2017-07-24,00D-00'00'13'',16'03'44'' 2017-07-24
首件确认,16'04'35'' 2017-07-24~16'08'02'' 2017-07-24,00D-00'03'27'',16'08'02'' 2017-07-24
首件确认,16'15'45'' 2017-07-24~16'16'07'' 2017-07-24,00D-00'00'22'',16'16'07'' 2017-07-24
首件确认,16'16'15'' 2017-07-24~16'45'22'' 2017-07-24,00D-00'29'07'',16'45'22'' 2017-07-24
首件确认,16'46'38'' 2017-07-24~16'50'02'' 2017-07-24,00D-00'03'24'',16'50'02'' 2017-07-24
首件确认,16'50'20'' 2017-07-24~16'50'34'' 2017-07-24,00D-00'00'14'',16'50'34'' 2017-07-24
首件确认,16'50'54'' 2017-07-24~16'51'55'' 2017-07-24,00D-00'01'01'',16'51'55'' 2017-07-24
首件确认,16'52'01'' 2017-07-24~16'57'19'' 2017-07-24,00D-00'05'18'',16'57'19'' 2017-07-24
首件确认,16'57'45'' 2017-07-24~16'59'46'' 2017-07-24,00D-00'02'01'',16'59'46'' 2017-07-24
首件确认,17'00'08'' 2017-07-24~17'01'24'' 2017-07-24,00D-00'01'16'',17'01'24'' 2017-07-24
首件确认,17'01'48'' 2017-07-24~17'02'06'' 2017-07-24,00D-00'00'18'',17'02'06'' 2017-07-24
首件确认,17'02'17'' 2017-07-24~17'04'21'' 2017-07-24,00D-00'02'04'',17'04'21'' 2017-07-24
首件确认,17'04'45'' 2017-07-24~17'07'07'' 2017-07-24,00D-00'02'22'',17'07'07'' 2017-07-24
首件确认,17'07'37'' 2017-07-24~17'08'22'' 2017-07-24,00D-00'00'45'',17'08'22'' 2017-07-24
首件确认,17'08'45'' 2017-07-24~17'21'06'' 2017-07-24,00D-00'12'21'',17'21'06'' 2017-07-24
首件确认,17'21'24'' 2017-07-24~17'27'42'' 2017-07-24,00D-00'06'18'',17'27'42'' 2017-07-24
首件确认,17'28'20'' 2017-07-24~17'28'43'' 2017-07-24,00D-00'00'23'',17'28'43'' 2017-07-24
首件确认,17'29'14'' 2017-07-24~17'29'29'' 2017-07-24,00D-00'00'15'',17'29'29'' 2017-07-24
首件确认,17'29'47'' 2017-07-24~17'31'45'' 2017-07-24,00D-00'01'58'',17'31'45'' 2017-07-24
首件确认,17'32'07'' 2017-07-24~17'35'19'' 2017-07-24,00D-00'03'12'',17'35'19'' 2017-07-24
首件确认,17'35'38'' 2017-07-24~17'35'47'' 2017-07-24,00D-00'00'09'',17'35'47'' 2017-07-24
首件确认,17'36'13'' 2017-07-24~17'37'41'' 2017-07-24,00D-00'01'28'',17'37'41'' 2017-07-24
首件确认,17'38'09'' 2017-07-24~17'39'47'' 2017-07-24,00D-00'01'38'',17'39'47'' 2017-07-24
首件确认,17'40'15'' 2017-07-24~17'47'15'' 2017-07-24,00D-00'07'00'',17'47'15'' 2017-07-24
首件确认,17'47'47'' 2017-07-24~17'52'44'' 2017-07-24,00D-00'04'57'',17'52'44'' 2017-07-24
首件确认,17'53'09'' 2017-07-24~17'55'15'' 2017-07-24,00D-00'02'06'',17'55'15'' 2017-07-24
首件确认,17'55'39'' 2017-07-24~17'57'53'' 2017-07-24,00D-00'02'14'',17'57'53'' 2017-07-24
其他类异常,18'30'53'' 2017-07-24~18'32'27'' 2017-07-24,00D-00'01'34'',18'32'27'' 2017-07-24
其他类异常,18'33'05'' 2017-07-24~18'33'22'' 2017-07-24,00D-00'00'17'',18'33'22'' 2017-07-24
其他类异常,18'33'43'' 2017-07-24~18'35'01'' 2017-07-24,00D-00'01'18'',18'35'01'' 2017-07-24
其他类异常,18'36'01'' 2017-07-24~18'39'34'' 2017-07-24,00D-00'03'33'',18'39'34'' 2017-07-24
其他类异常,18'40'07'' 2017-07-24~18'43'21'' 2017-07-24,00D-00'03'14'',18'43'21'' 2017-07-24
其他类异常,18'43'52'' 2017-07-24~18'51'52'' 2017-07-24,00D-00'08'00'',18'51'52'' 2017-07-24
其他类异常,18'52'14'' 2017-07-24~18'53'01'' 2017-07-24,00D-00'00'47'',18'53'01'' 2017-07-24
其他类异常,18'53'26'' 2017-07-24~18'54'42'' 2017-07-24,00D-00'01'16'',18'54'42'' 2017-07-24
其他类异常,18'54'45'' 2017-07-24~18'54'52'' 2017-07-24,00D-00'00'07'',18'54'52'' 2017-07-24
其他类异常,18'55'10'' 2017-07-24~18'56'51'' 2017-07-24,00D-00'01'41'',18'56'51'' 2017-07-24
其他类异常,18'56'56'' 2017-07-24~18'57'10'' 2017-07-24,00D-00'00'14'',18'57'10'' 2017-07-24
其他类异常,18'57'36'' 2017-07-24~19'00'22'' 2017-07-24,00D-00'02'46'',19'00'22'' 2017-07-24
其他类异常,19'00'39'' 2017-07-24~19'03'56'' 2017-07-24,00D-00'03'17'',19'03'56'' 2017-07-24
其他类异常,19'04'27'' 2017-07-24~19'08'01'' 2017-07-24,00D-00'03'34'',19'08'01'' 2017-07-24
其他类异常,19'08'26'' 2017-07-24~19'12'01'' 2017-07-24,00D-00'03'35'',19'12'01'' 2017-07-24
其他类异常,19'12'28'' 2017-07-24~19'14'16'' 2017-07-24,00D-00'01'48'',19'14'16'' 2017-07-24
其他类异常,19'35'49'' 2017-07-24~19'38'08'' 2017-07-24,00D-00'02'19'',19'38'08'' 2017-07-24
其他类异常,19'39'38'' 2017-07-24~19'48'21'' 2017-07-24,00D-00'08'43'',19'48'21'' 2017-07-24
其他类异常,19'48'41'' 2017-07-24~19'55'37'' 2017-07-24,00D-00'06'56'',19'55'37'' 2017-07-24
其他类异常,19'56'26'' 2017-07-24~19'56'42'' 2017-07-24,00D-00'00'16'',19'56'42'' 2017-07-24
其他类异常,20'10'20'' 2017-07-24~20'16'00'' 2017-07-24,00D-00'05'40'',20'16'00'' 2017-07-24
其他类异常,20'16'59'' 2017-07-24~20'17'15'' 2017-07-24,00D-00'00'16'',20'17'15'' 2017-07-24
其他类异常,20'25'42'' 2017-07-24~20'36'08'' 2017-07-24,00D-00'10'26'',20'36'08'' 2017-07-24
其他类异常,20'36'54'' 2017-07-24~20'39'36'' 2017-07-24,00D-00'02'42'',20'39'36'' 2017-07-24
其他类异常,20'42'17'' 2017-07-24~20'42'33'' 2017-07-24,00D-00'00'16'',20'42'33'' 2017-07-24
其他类异常,20'59'48'' 2017-07-24~21'00'54'' 2017-07-24,00D-00'01'06'',21'00'54'' 2017-07-24
其他类异常,10'22'11'' 2017-07-25~10'22'57'' 2017-07-25,00D-00'00'46'',10'22'57'' 2017-07-25
其他类异常,10'23'22'' 2017-07-25~10'30'35'' 2017-07-25,00D-00'07'13'',10'30'35'' 2017-07-25
其他类异常,10'33'51'' 2017-07-25~10'36'48'' 2017-07-25,00D-00'02'57'',10'36'48'' 2017-07-25
其他类异常,10'37'17'' 2017-07-25~10'41'09'' 2017-07-25,00D-00'03'52'',10'41'09'' 2017-07-25
首件确认,16'58'07'' 2017-07-25~17'01'13'' 2017-07-25,00D-00'03'06'',17'01'13'' 2017-07-25
首件确认,11'00'53'' 2017-07-30~11'05'39'' 2017-07-30,00D-00'04'46'',11'05'39'' 2017-07-30
首件确认,11'05'58'' 2017-07-30~11'09'20'' 2017-07-30,00D-00'03'22'',11'09'20'' 2017-07-30
首件确认,11'09'42'' 2017-07-30~11'36'46'' 2017-07-30,00D-00'27'04'',11'36'46'' 2017-07-30
首件确认,11'36'47'' 2017-07-30~11'37'03'' 2017-07-30,00D-00'00'16'',11'37'03'' 2017-07-30
首件确认,11'37'36'' 2017-07-30~11'37'51'' 2017-07-30,00D-00'00'15'',11'37'51'' 2017-07-30
首件确认,11'38'10'' 2017-07-30~14'17'45'' 2017-07-30,00D-02'39'35'',14'17'45'' 2017-07-30
首件确认,14'17'51'' 2017-07-30~14'17'58'' 2017-07-30,00D-00'00'07'',14'17'58'' 2017-07-30
首件确认,14'18'30'' 2017-07-30~14'19'47'' 2017-07-30,00D-00'01'17'',14'19'47'' 2017-07-30
首件确认,14'20'06'' 2017-07-30~14'24'59'' 2017-07-30,00D-00'04'53'',14'24'59'' 2017-07-30
首件确认,14'25'31'' 2017-07-30~14'29'17'' 2017-07-30,00D-00'03'46'',14'29'17'' 2017-07-30
首件确认,14'29'43'' 2017-07-30~14'31'52'' 2017-07-30,00D-00'02'09'',14'31'52'' 2017-07-30
首件确认,14'32'24'' 2017-07-30~14'34'47'' 2017-07-30,00D-00'02'23'',14'34'47'' 2017-07-30
首件确认,14'35'41'' 2017-07-30~14'39'13'' 2017-07-30,00D-00'03'32'',14'39'13'' 2017-07-30
首件确认,14'39'38'' 2017-07-30~14'42'28'' 2017-07-30,00D-00'02'50'',14'42'28'' 2017-07-30
首件确认,14'42'52'' 2017-07-30~14'44'47'' 2017-07-30,00D-00'01'55'',14'44'47'' 2017-07-30
首件确认,14'48'19'' 2017-07-30~14'49'00'' 2017-07-30,00D-00'00'41'',14'49'00'' 2017-07-30
首件确认,14'51'33'' 2017-07-30~14'57'19'' 2017-07-30,00D-00'05'46'',14'57'19'' 2017-07-30
首件确认,14'58'00'' 2017-07-30~14'58'15'' 2017-07-30,00D-00'00'15'',14'58'15'' 2017-07-30
首件确认,14'58'28'' 2017-07-30~15'01'51'' 2017-07-30,00D-00'03'23'',15'01'51'' 2017-07-30
首件确认,15'02'38'' 2017-07-30~15'03'05'' 2017-07-30,00D-00'00'27'',15'03'05'' 2017-07-30
首件确认,15'09'38'' 2017-07-30~15'10'51'' 2017-07-30,00D-00'01'13'',15'10'51'' 2017-07-30
首件确认,15'11'52'' 2017-07-30~15'14'34'' 2017-07-30,00D-00'02'42'',15'14'34'' 2017-07-30
首件确认,15'14'57'' 2017-07-30~15'19'04'' 2017-07-30,00D-00'04'07'',15'19'04'' 2017-07-30
首件确认,09'19'56'' 2017-07-31~09'20'11'' 2017-07-31,00D-00'00'15'',09'20'11'' 2017-07-31
首件确认,09'20'39'' 2017-07-31~09'20'48'' 2017-07-31,00D-00'00'09'',09'20'48'' 2017-07-31
首件确认,09'21'14'' 2017-07-31~09'31'50'' 2017-07-31,00D-00'10'36'',09'31'50'' 2017-07-31
首件确认,09'32'19'' 2017-07-31~09'36'07'' 2017-07-31,00D-00'03'48'',09'36'07'' 2017-07-31
首件确认,09'36'34'' 2017-07-31~09'39'21'' 2017-07-31,00D-00'02'47'',09'39'21'' 2017-07-31
首件确认,09'39'45'' 2017-07-31~09'45'04'' 2017-07-31,00D-00'05'19'',09'45'04'' 2017-07-31
首件确认,09'45'55'' 2017-07-31~09'46'16'' 2017-07-31,00D-00'00'21'',09'46'16'' 2017-07-31
首件确认,09'47'02'' 2017-07-31~09'48'33'' 2017-07-31,00D-00'01'31'',09'48'33'' 2017-07-31
首件确认,09'48'43'' 2017-07-31~09'49'36'' 2017-07-31,00D-00'00'53'',09'49'36'' 2017-07-31
首件确认,09'49'52'' 2017-07-31~09'50'17'' 2017-07-31,00D-00'00'25'',09'50'17'' 2017-07-31
首件确认,09'50'31'' 2017-07-31~09'50'55'' 2017-07-31,00D-00'00'24'',09'50'55'' 2017-07-31
首件确认,09'51'09'' 2017-07-31~09'52'01'' 2017-07-31,00D-00'00'52'',09'52'01'' 2017-07-31
首件确认,09'52'15'' 2017-07-31~09'52'27'' 2017-07-31,00D-00'00'12'',09'52'27'' 2017-07-31
首件确认,09'52'41'' 2017-07-31~09'52'49'' 2017-07-31,00D-00'00'08'',09'52'49'' 2017-07-31
首件确认,09'53'03'' 2017-07-31~09'55'14'' 2017-07-31,00D-00'02'11'',09'55'14'' 2017-07-31
首件确认,09'55'26'' 2017-07-31~09'55'42'' 2017-07-31,00D-00'00'16'',09'55'42'' 2017-07-31
首件确认,09'55'57'' 2017-07-31~09'56'06'' 2017-07-31,00D-00'00'09'',09'56'06'' 2017-07-31
首件确认,09'56'22'' 2017-07-31~09'56'26'' 2017-07-31,00D-00'00'04'',09'56'26'' 2017-07-31
首件确认,09'56'40'' 2017-07-31~09'56'46'' 2017-07-31,00D-00'00'06'',09'56'46'' 2017-07-31
首件确认,09'57'02'' 2017-07-31~09'57'10'' 2017-07-31,00D-00'00'08'',09'57'10'' 2017-07-31
首件确认,09'57'26'' 2017-07-31~09'57'36'' 2017-07-31,00D-00'00'10'',09'57'36'' 2017-07-31
首件确认,10'15'35'' 2017-07-31~10'18'02'' 2017-07-31,00D-00'02'27'',10'18'02'' 2017-07-31
