首件确认,15'44'33'' 2017-07-10~15'47'06'' 2017-07-10,00D-00'02'33'',15'47'06'' 2017-07-10
首件确认,10'18'34'' 2017-07-31~10'23'23'' 2017-07-31,00D-00'04'49'',10'23'23'' 2017-07-31
首件确认,10'24'00'' 2017-07-31~10'41'19'' 2017-07-31,00D-00'17'19'',10'41'19'' 2017-07-31
首件确认,10'41'38'' 2017-07-31~10'41'50'' 2017-07-31,00D-00'00'12'',10'41'50'' 2017-07-31
首件确认,10'42'32'' 2017-07-31~10'48'46'' 2017-07-31,00D-00'06'14'',10'48'46'' 2017-07-31
首件确认,10'49'16'' 2017-07-31~10'53'21'' 2017-07-31,00D-00'04'05'',10'53'21'' 2017-07-31
首件确认,10'53'58'' 2017-07-31~10'56'36'' 2017-07-31,00D-00'02'38'',10'56'36'' 2017-07-31
首件确认,11'01'38'' 2017-07-31~11'03'36'' 2017-07-31,00D-00'01'58'',11'03'36'' 2017-07-31
首件确认,11'04'12'' 2017-07-31~11'05'03'' 2017-07-31,00D-00'00'51'',11'05'03'' 2017-07-31
首件确认,11'05'28'' 2017-07-31~11'07'34'' 2017-07-31,00D-00'02'06'',11'07'34'' 2017-07-31
首件确认,11'08'15'' 2017-07-31~11'12'13'' 2017-07-31,00D-00'03'58'',11'12'13'' 2017-07-31
首件确认,11'12'54'' 2017-07-31~11'13'57'' 2017-07-31,00D-00'01'03'',11'13'57'' 2017-07-31
首件确认,11'14'15'' 2017-07-31~11'16'02'' 2017-07-31,00D-00'01'47'',11'16'02'' 2017-07-31
首件确认,15'22'48'' 2017-07-31~15'26'18'' 2017-07-31,00D-00'03'30'',15'26'18'' 2017-07-31
首件确认,15'26'38'' 2017-07-31~15'32'45'' 2017-07-31,00D-00'06'07'',15'32'45'' 2017-07-31
首件确认,15'33'29'' 2017-07-31~15'45'37'' 2017-07-31,00D-00'12'08'',15'45'37'' 2017-07-31
首件确认,15'46'11'' 2017-07-31~15'55'30'' 2017-07-31,00D-00'09'19'',15'55'30'' 2017-07-31
首件确认,15'56'05'' 2017-07-31~16'00'27'' 2017-07-31,00D-00'04'22'',16'00'27'' 2017-07-31
首件确认,16'01'01'' 2017-07-31~16'08'54'' 2017-07-31,00D-00'07'53'',16'08'54'' 2017-07-31
首件确认,16'09'24'' 2017-07-31~16'55'17'' 2017-07-31,00D-00'45'53'',16'55'17'' 2017-07-31
首件确认,17'09'17'' 2017-07-31~17'17'27'' 2017-07-31,00D-00'08'10'',17'17'27'' 2017-07-31
首件确认,17'17'58'' 2017-07-31~17'22'46'' 2017-07-31,00D-00'04'48'',17'22'46'' 2017-07-31
首件确认,17'23'14'' 2017-07-31~17'28'37'' 2017-07-31,00D-00'05'23'',17'28'37'' 2017-07-31
首件确认,17'29'03'' 2017-07-31~17'31'15'' 2017-07-31,00D-00'02'12'',17'31'15'' 2017-07-31
首件确认,17'31'38'' 2017-07-31~17'34'37'' 2017-07-31,00D-00'02'59'',17'34'37'' 2017-07-31
首件确认,17'35'15'' 2017-07-31~17'36'24'' 2017-07-31,00D-00'01'09'',17'36'24'' 2017-07-31
首件确认,17'36'48'' 2017-07-31~17'39'50'' 2017-07-31,00D-00'03'02'',17'39'50'' 2017-07-31
首件确认,17'40'10'' 2017-07-31~17'52'27'' 2017-07-31,00D-00'12'17'',17'52'27'' 2017-07-31
首件确认,17'54'16'' 2017-07-31~17'55'05'' 2017-07-31,00D-00'00'49'',17'55'05'' 2017-07-31
首件确认,17'58'24'' 2017-07-31~18'01'56'' 2017-07-31,00D-00'03'32'',18'01'56'' 2017-07-31
首件确认,18'02'38'' 2017-07-31~18'04'52'' 2017-07-31,00D-00'02'14'',18'04'52'' 2017-07-31
首件确认,18'05'12'' 2017-07-31~18'08'10'' 2017-07-31,00D-00'02'58'',18'08'10'' 2017-07-31
首件确认,18'09'13'' 2017-07-31~18'24'22'' 2017-07-31,00D-00'15'09'',18'24'22'' 2017-07-31
首件确认,18'25'32'' 2017-07-31~18'26'10'' 2017-07-31,00D-00'00'38'',18'26'10'' 2017-07-31
首件确认,18'26'35'' 2017-07-31~18'30'02'' 2017-07-31,00D-00'03'27'',18'30'02'' 2017-07-31
首件确认,18'30'35'' 2017-07-31~18'36'03'' 2017-07-31,00D-00'05'28'',18'36'03'' 2017-07-31
首件确认,18'36'55'' 2017-07-31~18'37'12'' 2017-07-31,00D-00'00'17'',18'37'12'' 2017-07-31
首件确认,18'36'55'' 2017-07-31~18'37'12'' 2017-07-3118'37'58'' 2017-07-31,00D-00'01'03'',18'37'58'' 2017-07-31
首件确认,18'38'26'' 2017-07-31~18'40'37'' 2017-07-31,00D-00'02'11'',18'40'37'' 2017-07-31
首件确认,18'40'54'' 2017-07-31~18'42'44'' 2017-07-31,00D-00'01'50'',18'42'44'' 2017-07-31
首件确认,18'43'06'' 2017-07-31~18'48'23'' 2017-07-31,00D-00'05'17'',18'48'23'' 2017-07-31
首件确认,18'48'53'' 2017-07-31~19'00'15'' 2017-07-31,00D-00'11'22'',19'00'15'' 2017-07-31
首件确认,19'00'57'' 2017-07-31~19'04'05'' 2017-07-31,00D-00'03'08'',19'04'05'' 2017-07-31
首件确认,19'04'19'' 2017-07-31~19'04'32'' 2017-07-31,00D-00'00'13'',19'04'32'' 2017-07-31
首件确认,19'04'53'' 2017-07-31~19'05'57'' 2017-07-31,00D-00'01'04'',19'05'57'' 2017-07-31
首件确认,19'12'57'' 2017-07-31~19'15'37'' 2017-07-31,00D-00'02'40'',19'15'37'' 2017-07-31
首件确认,19'15'45'' 2017-07-31~19'16'07'' 2017-07-31,00D-00'00'22'',19'16'07'' 2017-07-31
首件确认,19'17'05'' 2017-07-31~19'17'30'' 2017-07-31,00D-00'00'25'',19'17'30'' 2017-07-31
首件确认,19'19'09'' 2017-07-31~19'19'33'' 2017-07-31,00D-00'00'24'',19'19'33'' 2017-07-31
首件确认,19'20'12'' 2017-07-31~19'21'06'' 2017-07-31,00D-00'00'54'',19'21'06'' 2017-07-31
首件确认,19'21'45'' 2017-07-31~19'22'16'' 2017-07-31,00D-00'00'31'',19'22'16'' 2017-07-31
首件确认,19'30'35'' 2017-07-31~19'31'28'' 2017-07-31,00D-00'00'53'',19'31'28'' 2017-07-31
首件确认,19'36'45'' 2017-07-31~19'37'20'' 2017-07-31,00D-00'00'35'',19'37'20'' 2017-07-31
首件确认,19'36'45'' 2017-07-31~19'37'20'' 2017-07-3119'39'42'' 2017-07-31,00D-00'00'50'',19'39'42'' 2017-07-31
首件确认,19'40'14'' 2017-07-31~19'41'05'' 2017-07-31,00D-00'00'51'',19'41'05'' 2017-07-31
首件确认,19'40'14'' 2017-07-31~19'41'05'' 2017-07-3119'43'41'' 2017-07-31,00D-00'02'11'',19'43'41'' 2017-07-31
首件确认,19'41'30'' 2017-07-31~19'44'17'' 2017-07-31,00D-00'00'19'',19'44'17'' 2017-07-31
首件确认,19'43'58'' 2017-07-31~19'48'53'' 2017-07-31,00D-00'01'07'',19'48'53'' 2017-07-31
首件确认,19'50'21'' 2017-07-31~19'51'21'' 2017-07-31,00D-00'01'00'',19'51'21'' 2017-07-31
首件确认,16'36'56'' 2017-08-01~16'41'22'' 2017-08-01,00D-00'04'26'',16'41'22'' 2017-08-01
首件确认,16'41'59'' 2017-08-01~16'47'11'' 2017-08-01,00D-00'05'12'',16'47'11'' 2017-08-01
首件确认,16'47'37'' 2017-08-01~16'53'15'' 2017-08-01,00D-00'05'38'',16'53'15'' 2017-08-01
首件确认,16'53'35'' 2017-08-01~16'55'45'' 2017-08-01,00D-00'02'10'',16'55'45'' 2017-08-01
首件确认,16'56'52'' 2017-08-01~17'14'55'' 2017-08-01,00D-00'18'03'',17'14'55'' 2017-08-01
首件确认,17'17'46'' 2017-08-01~17'18'57'' 2017-08-01,00D-00'01'11'',17'18'57'' 2017-08-01
首件确认,17'19'30'' 2017-08-01~17'19'51'' 2017-08-01,00D-00'00'21'',17'19'51'' 2017-08-01
首件确认,17'19'30'' 2017-08-01~17'19'51'' 2017-08-0117'21'23'' 2017-08-01,00D-00'00'29'',17'21'23'' 2017-08-01
其他类异常,17'23'02'' 2017-08-01~17'23'31'' 2017-08-01,00D-00'00'29'',17'23'31'' 2017-08-01
其他类异常,17'26'32'' 2017-08-01~17'27'42'' 2017-08-01,00D-00'01'10'',17'27'42'' 2017-08-01
其他类异常,17'26'32'' 2017-08-01~17'27'42'' 2017-08-0117'29'11'' 2017-08-01,00D-00'01'19'',17'29'11'' 2017-08-01
其他类异常,17'29'19'' 2017-08-01~17'30'24'' 2017-08-01,00D-00'01'05'',17'30'24'' 2017-08-01
其他类异常,17'29'19'' 2017-08-01~17'30'24'' 2017-08-0117'33'10'' 2017-08-01,00D-00'01'21'',17'33'10'' 2017-08-01
其他类异常,17'31'49'' 2017-08-01~17'33'33'' 2017-08-01,00D-00'00'18'',17'33'33'' 2017-08-01
其他类异常,17'33'49'' 2017-08-01~17'34'57'' 2017-08-01,00D-00'01'08'',17'34'57'' 2017-08-01
其他类异常,17'33'49'' 2017-08-01~17'34'57'' 2017-08-0117'39'13'' 2017-08-01,00D-00'01'09'',17'39'13'' 2017-08-01
其他类异常,17'38'04'' 2017-08-01~17'43'19'' 2017-08-01,00D-00'01'19'',17'43'19'' 2017-08-01
其他类异常,17'42'00'' 2017-08-01~17'45'15'' 2017-08-01,00D-00'00'50'',17'45'15'' 2017-08-01
其他类异常,17'45'55'' 2017-08-01~17'46'24'' 2017-08-01,00D-00'00'29'',17'46'24'' 2017-08-01
其他类异常,17'45'55'' 2017-08-01~17'46'24'' 2017-08-0117'47'19'' 2017-08-01,00D-00'00'45'',17'47'19'' 2017-08-01
其他类异常,17'51'18'' 2017-08-01~17'51'36'' 2017-08-01,00D-00'00'18'',17'51'36'' 2017-08-01
其他类异常,17'51'47'' 2017-08-01~17'52'27'' 2017-08-01,00D-00'00'40'',17'52'27'' 2017-08-01
其他类异常,17'52'46'' 2017-08-01~17'53'51'' 2017-08-01,00D-00'01'05'',17'53'51'' 2017-08-01
其他类异常,17'55'20'' 2017-08-01~17'55'56'' 2017-08-01,00D-00'00'36'',17'55'56'' 2017-08-01
其他类异常,17'55'20'' 2017-08-01~18'04'18'' 2017-08-01,00D-00'00'57'',18'04'18'' 2017-08-01
其他类异常,18'03'21'' 2017-08-01~18'13'46'' 2017-08-01,00D-00'00'35'',18'13'46'' 2017-08-01
其他类异常,18'13'11'' 2017-08-01~18'22'19'' 2017-08-01,00D-00'00'51'',18'22'19'' 2017-08-01
其他类异常,18'21'28'' 2017-08-01~18'25'20'' 2017-08-01,00D-00'01'45'',18'25'20'' 2017-08-01
其他类异常,18'25'49'' 2017-08-01~18'26'39'' 2017-08-01,00D-00'00'50'',18'26'39'' 2017-08-01
其他类异常,18'27'01'' 2017-08-01~18'28'04'' 2017-08-01,00D-00'01'03'',18'28'04'' 2017-08-01
其他类异常,18'28'39'' 2017-08-01~18'35'25'' 2017-08-01,00D-00'06'46'',18'35'25'' 2017-08-01
其他类异常,18'36'08'' 2017-08-01~18'38'13'' 2017-08-01,00D-00'02'05'',18'38'13'' 2017-08-01
其他类异常,18'36'08'' 2017-08-01~18'38'13'' 2017-08-0118'40'27'' 2017-08-01,00D-00'01'48'',18'40'27'' 2017-08-01
其他类异常,18'38'39'' 2017-08-01~18'48'47'' 2017-08-01,00D-00'02'08'',18'48'47'' 2017-08-01
其他类异常,18'46'39'' 2017-08-01~18'59'18'' 2017-08-01,00D-00'02'33'',18'59'18'' 2017-08-01
其他类异常,18'56'45'' 2017-08-01~18'59'51'' 2017-08-01,00D-00'00'13'',18'59'51'' 2017-08-01
其他类异常,19'00'03'' 2017-08-01~19'00'43'' 2017-08-01,00D-00'00'40'',19'00'43'' 2017-08-01
设备故障,15'43'11'' 2017-08-02~15'50'03'' 2017-08-02,00D-00'06'52'',15'50'03'' 2017-08-02
设备故障,15'50'21'' 2017-08-02~15'58'06'' 2017-08-02,00D-00'07'45'',15'58'06'' 2017-08-02
小报警处理,15'58'20'' 2017-08-02~16'03'59'' 2017-08-02,00D-00'05'39'',16'03'59'' 2017-08-02
小报警处理,16'04'40'' 2017-08-02~16'34'45'' 2017-08-02,00D-00'30'05'',16'34'45'' 2017-08-02
小报警处理,16'35'53'' 2017-08-02~16'39'51'' 2017-08-02,00D-00'03'58'',16'39'51'' 2017-08-02
小报警处理,16'40'23'' 2017-08-02~16'43'02'' 2017-08-02,00D-00'02'39'',16'43'02'' 2017-08-02
小报警处理,16'43'44'' 2017-08-02~16'44'50'' 2017-08-02,00D-00'01'06'',16'44'50'' 2017-08-02
小报警处理,16'44'52'' 2017-08-02~16'45'14'' 2017-08-02,00D-00'00'22'',16'45'14'' 2017-08-02
小报警处理,16'45'53'' 2017-08-02~16'49'33'' 2017-08-02,00D-00'03'40'',16'49'33'' 2017-08-02
小报警处理,16'50'46'' 2017-08-02~16'57'44'' 2017-08-02,00D-00'06'58'',16'57'44'' 2017-08-02
小报警处理,16'58'23'' 2017-08-02~16'59'06'' 2017-08-02,00D-00'00'43'',16'59'06'' 2017-08-02
小报警处理,17'03'21'' 2017-08-02~17'04'06'' 2017-08-02,00D-00'00'45'',17'04'06'' 2017-08-02
小报警处理,17'18'23'' 2017-08-02~17'18'55'' 2017-08-02,00D-00'00'32'',17'18'55'' 2017-08-02
小报警处理,17'19'18'' 2017-08-02~17'19'46'' 2017-08-02,00D-00'00'28'',17'19'46'' 2017-08-02
小报警处理,17'24'15'' 2017-08-02~17'24'26'' 2017-08-02,00D-00'00'11'',17'24'26'' 2017-08-02
小报警处理,17'25'25'' 2017-08-02~17'25'33'' 2017-08-02,00D-00'00'08'',17'25'33'' 2017-08-02
小报警处理,17'26'01'' 2017-08-02~17'26'07'' 2017-08-02,00D-00'00'06'',17'26'07'' 2017-08-02
小报警处理,17'26'39'' 2017-08-02~17'26'49'' 2017-08-02,00D-00'00'10'',17'26'49'' 2017-08-02
小报警处理,17'27'35'' 2017-08-02~17'27'40'' 2017-08-02,00D-00'00'05'',17'27'40'' 2017-08-02
小报警处理,17'28'15'' 2017-08-02~17'28'23'' 2017-08-02,00D-00'00'08'',17'28'23'' 2017-08-02
小报警处理,17'28'52'' 2017-08-02~17'29'02'' 2017-08-02,00D-00'00'10'',17'29'02'' 2017-08-02
小报警处理,17'34'20'' 2017-08-02~17'35'17'' 2017-08-02,00D-00'00'57'',17'35'17'' 2017-08-02
小报警处理,17'36'30'' 2017-08-02~17'39'51'' 2017-08-02,00D-00'03'21'',17'39'51'' 2017-08-02
小报警处理,17'40'43'' 2017-08-02~17'41'41'' 2017-08-02,00D-00'00'58'',17'41'41'' 2017-08-02
小报警处理,17'42'02'' 2017-08-02~17'43'14'' 2017-08-02,00D-00'01'12'',17'43'14'' 2017-08-02
吃饭时间,17'43'39'' 2017-08-02~17'44'27'' 2017-08-02,00D-00'00'48'',17'44'27'' 2017-08-02
小报警处理,17'45'00'' 2017-08-02~17'45'29'' 2017-08-02,00D-00'00'29'',17'45'29'' 2017-08-02
小报警处理,09'11'04'' 2017-08-03~09'11'21'' 2017-08-03,00D-00'00'17'',09'11'21'' 2017-08-03
小报警处理,09'11'51'' 2017-08-03~09'12'35'' 2017-08-03,00D-00'00'44'',09'12'35'' 2017-08-03
小报警处理,09'12'53'' 2017-08-03~09'14'01'' 2017-08-03,00D-00'01'08'',09'14'01'' 2017-08-03
小报警处理,09'14'18'' 2017-08-03~09'17'12'' 2017-08-03,00D-00'02'54'',09'17'12'' 2017-08-03
小报警处理,09'17'55'' 2017-08-03~09'18'18'' 2017-08-03,00D-00'00'23'',09'18'18'' 2017-08-03
小报警处理,09'18'50'' 2017-08-03~09'19'20'' 2017-08-03,00D-00'00'30'',09'19'20'' 2017-08-03
设备故障,09'19'59'' 2017-08-03~09'22'56'' 2017-08-03,00D-00'02'57'',09'22'56'' 2017-08-03
小报警处理,09'31'34'' 2017-08-03~09'32'07'' 2017-08-03,00D-00'00'33'',09'32'07'' 2017-08-03
小报警处理,09'32'24'' 2017-08-03~09'33'09'' 2017-08-03,00D-00'00'45'',09'33'09'' 2017-08-03
小报警处理,09'33'32'' 2017-08-03~09'33'58'' 2017-08-03,00D-00'00'26'',09'33'58'' 2017-08-03
小报警处理,09'34'17'' 2017-08-03~09'34'34'' 2017-08-03,00D-00'00'17'',09'34'34'' 2017-08-03
小报警处理,09'35'03'' 2017-08-03~09'35'16'' 2017-08-03,00D-00'00'13'',09'35'16'' 2017-08-03
小报警处理,09'35'28'' 2017-08-03~09'35'35'' 2017-08-03,00D-00'00'07'',09'35'35'' 2017-08-03
小报警处理,09'35'49'' 2017-08-03~09'36'49'' 2017-08-03,00D-00'01'00'',09'36'49'' 2017-08-03
小报警处理,09'37'09'' 2017-08-03~09'37'55'' 2017-08-03,00D-00'00'46'',09'37'55'' 2017-08-03
小报警处理,09'38'14'' 2017-08-03~09'38'36'' 2017-08-03,00D-00'00'22'',09'38'36'' 2017-08-03
小报警处理,09'39'02'' 2017-08-03~09'39'08'' 2017-08-03,00D-00'00'06'',09'39'08'' 2017-08-03
小报警处理,09'39'31'' 2017-08-03~09'39'52'' 2017-08-03,00D-00'00'21'',09'39'52'' 2017-08-03
小报警处理,09'40'11'' 2017-08-03~09'40'32'' 2017-08-03,00D-00'00'21'',09'40'32'' 2017-08-03
小报警处理,09'40'49'' 2017-08-03~09'41'21'' 2017-08-03,00D-00'00'32'',09'41'21'' 2017-08-03
小报警处理,09'41'41'' 2017-08-03~09'42'07'' 2017-08-03,00D-00'00'26'',09'42'07'' 2017-08-03
小报警处理,09'42'24'' 2017-08-03~10'04'32'' 2017-08-03,00D-00'22'08'',10'04'32'' 2017-08-03
小报警处理,10'16'46'' 2017-08-03~10'17'24'' 2017-08-03,00D-00'00'38'',10'17'24'' 2017-08-03
小报警处理,10'17'51'' 2017-08-03~10'19'07'' 2017-08-03,00D-00'01'16'',10'19'07'' 2017-08-03
小报警处理,10'31'48'' 2017-08-03~10'34'23'' 2017-08-03,00D-00'02'35'',10'34'23'' 2017-08-03
小报警处理,11'13'00'' 2017-08-03~11'15'50'' 2017-08-03,00D-00'02'50'',11'15'50'' 2017-08-03
小报警处理,11'16'30'' 2017-08-03~11'17'20'' 2017-08-03,00D-00'00'50'',11'17'20'' 2017-08-03
小报警处理,11'17'51'' 2017-08-03~11'24'41'' 2017-08-03,00D-00'06'50'',11'24'41'' 2017-08-03
小报警处理,11'25'10'' 2017-08-03~11'32'57'' 2017-08-03,00D-00'07'47'',11'32'57'' 2017-08-03
小报警处理,11'33'34'' 2017-08-03~11'34'34'' 2017-08-03,00D-00'01'00'',11'34'34'' 2017-08-03
小报警处理,11'33'34'' 2017-08-03~11'34'34'' 2017-08-0311'35'07'' 2017-08-03,00D-00'00'03'',11'35'07'' 2017-08-03
小报警处理,11'35'08'' 2017-08-03~11'35'15'' 2017-08-03,00D-00'00'07'',11'35'15'' 2017-08-03
小报警处理,11'35'42'' 2017-08-03~11'35'53'' 2017-08-03,00D-00'00'11'',11'35'53'' 2017-08-03
小报警处理,11'36'23'' 2017-08-03~11'37'05'' 2017-08-03,00D-00'00'42'',11'37'05'' 2017-08-03
小报警处理,11'37'54'' 2017-08-03~11'38'04'' 2017-08-03,00D-00'00'10'',11'38'04'' 2017-08-03
小报警处理,11'38'30'' 2017-08-03~11'39'22'' 2017-08-03,00D-00'00'52'',11'39'22'' 2017-08-03
小报警处理,11'39'55'' 2017-08-03~11'41'01'' 2017-08-03,00D-00'01'06'',11'41'01'' 2017-08-03
小报警处理,11'41'26'' 2017-08-03~13'44'35'' 2017-08-03,00D-02'03'09'',13'44'35'' 2017-08-03
小报警处理,13'54'11'' 2017-08-03~13'54'38'' 2017-08-03,00D-00'00'27'',13'54'38'' 2017-08-03
小报警处理,13'55'33'' 2017-08-03~13'58'23'' 2017-08-03,00D-00'02'50'',13'58'23'' 2017-08-03
小报警处理,14'07'13'' 2017-08-03~14'08'02'' 2017-08-03,00D-00'00'49'',14'08'02'' 2017-08-03
无生产计划,14'29'14'' 2017-08-03~14'48'00'' 2017-08-03,00D-00'18'46'',14'48'00'' 2017-08-03
无生产计划,14'48'23'' 2017-08-03~14'52'38'' 2017-08-03,00D-00'04'15'',14'52'38'' 2017-08-03
小报警处理,14'53'17'' 2017-08-03~14'56'07'' 2017-08-03,00D-00'02'50'',14'56'07'' 2017-08-03
无生产计划,15'01'04'' 2017-08-03~15'08'51'' 2017-08-03,00D-00'07'47'',15'08'51'' 2017-08-03
小报警处理,15'28'27'' 2017-08-03~15'29'24'' 2017-08-03,00D-00'00'57'',15'29'24'' 2017-08-03
小报警处理,16'00'41'' 2017-08-03~16'01'56'' 2017-08-03,00D-00'01'15'',16'01'56'' 2017-08-03
无生产计划,16'02'25'' 2017-08-03~16'05'15'' 2017-08-03,00D-00'02'50'',16'05'15'' 2017-08-03
小报警处理,16'50'50'' 2017-08-03~16'51'26'' 2017-08-03,00D-00'00'36'',16'51'26'' 2017-08-03
小报警处理,16'51'43'' 2017-08-03~16'52'35'' 2017-08-03,00D-00'00'52'',16'52'35'' 2017-08-03
小报警处理,16'53'17'' 2017-08-03~16'56'27'' 2017-08-03,00D-00'03'10'',16'56'27'' 2017-08-03
首件确认,17'17'16'' 2017-08-03~17'17'49'' 2017-08-03,00D-00'00'33'',17'17'49'' 2017-08-03
首件确认,17'36'37'' 2017-08-03~17'37'07'' 2017-08-03,00D-00'00'30'',17'37'07'' 2017-08-03
首件确认,17'39'28'' 2017-08-03~17'41'26'' 2017-08-03,00D-00'01'58'',17'41'26'' 2017-08-03
首件确认,17'41'57'' 2017-08-03~17'43'06'' 2017-08-03,00D-00'01'09'',17'43'06'' 2017-08-03
首件确认,17'43'30'' 2017-08-03~17'43'54'' 2017-08-03,00D-00'00'24'',17'43'54'' 2017-08-03
首件确认,17'47'06'' 2017-08-03~17'47'31'' 2017-08-03,00D-00'00'25'',17'47'31'' 2017-08-03
首件确认,17'51'25'' 2017-08-03~17'53'19'' 2017-08-03,00D-00'01'54'',17'53'19'' 2017-08-03
首件确认,17'53'44'' 2017-08-03~17'54'02'' 2017-08-03,00D-00'00'18'',17'54'02'' 2017-08-03
其他类异常,14'20'34'' 2017-08-04~14'20'47'' 2017-08-04,00D-00'00'13'',14'20'47'' 2017-08-04
无生产计划,14'26'44'' 2017-08-04~14'28'38'' 2017-08-04,00D-00'01'54'',14'28'38'' 2017-08-04
吃饭时间,14'28'45'' 2017-08-04~14'29'41'' 2017-08-04,00D-00'00'56'',14'29'41'' 2017-08-04
盘点,14'29'45'' 2017-08-04~15'05'16'' 2017-08-04,00D-00'35'31'',15'05'16'' 2017-08-04
盘点,15'05'24'' 2017-08-04~15'05'54'' 2017-08-04,00D-00'00'30'',15'05'54'' 2017-08-04
无生产计划,15'05'59'' 2017-08-04~15'16'03'' 2017-08-04,00D-00'10'04'',15'16'03'' 2017-08-04
吃饭时间,15'17'37'' 2017-08-04~15'22'52'' 2017-08-04,00D-00'05'15'',15'22'52'' 2017-08-04
小报警处理,15'22'58'' 2017-08-04~15'24'16'' 2017-08-04,00D-00'01'18'',15'24'16'' 2017-08-04
小报警处理,15'25'16'' 2017-08-04~15'26'56'' 2017-08-04,00D-00'01'40'',15'26'56'' 2017-08-04
小报警处理,15'27'24'' 2017-08-04~15'30'02'' 2017-08-04,00D-00'02'38'',15'30'02'' 2017-08-04
小报警处理,17'10'53'' 2017-08-04~17'11'54'' 2017-08-04,00D-00'01'01'',17'11'54'' 2017-08-04
首件确认,17'40'42'' 2017-08-04~17'41'05'' 2017-08-04,00D-00'00'23'',17'41'05'' 2017-08-04
小报警处理,18'17'37'' 2017-08-04~18'18'46'' 2017-08-04,00D-00'01'09'',18'18'46'' 2017-08-04
小报警处理,17'50'32'' 2017-08-05~17'54'25'' 2017-08-05,00D-00'03'53'',17'54'25'' 2017-08-05
小报警处理,17'54'41'' 2017-08-05~18'03'53'' 2017-08-05,00D-00'09'12'',18'03'53'' 2017-08-05
无生产计划,18'20'59'' 2017-08-05~18'22'29'' 2017-08-05,00D-00'01'30'',18'22'29'' 2017-08-05
无生产计划,18'29'37'' 2017-08-05~18'30'25'' 2017-08-05,00D-00'00'48'',18'30'25'' 2017-08-05
小报警处理,17'44'20'' 2017-08-11~18'03'44'' 2017-08-11,00D-00'19'24'',18'03'44'' 2017-08-11
